id,geo,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
118479645047,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479614318,"Toronto, Canada",0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479599460,"London, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479576343,"Ottawa, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479573907,"Oakland, United States",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"baseball leagues, hockey league and other sport leagues"
118479547952,"Guelph, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479547771,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479526785,"Ottawa, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479524740,"Scarborough, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479512878,"Halifax, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479485908,"London, Canada",0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
118479485169,"Mirabel, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118479484288,N/A,0,0,0,0,0,0,1,0,,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,
118479484035,N/A,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479465617,"Montreal, Canada",0,1,0,0,0,0,0,0,librarian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479459695,N/A,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479449775,"Halifax, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,
118479432266,"Tucson, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479431103,"Windsor, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118479422287,"Hammonds Plains, Canada",0,0,0,0,1,0,0,0,amateur historian on angling,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,outdoor recreation
118479405328,"Brampton, Canada",0,0,0,0,0,0,0,0,historian and editor,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479404466,"New York, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479397954,"Halifax, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479396781,N/A,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
118479396702,"Toronto, Canada",0,0,0,0,0,0,1,0,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
118479395012,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479353361,"Kamloops, Canada",0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118479335006,N/A,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,american revolution
118479334094,"Winnipeg, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479331671,"Massey, Canada",0,0,0,0,0,0,0,0,mother ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479322936,"Toronto, Canada",0,0,0,0,1,0,0,0,,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,
118479309529,N/A,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
118479308893,"London, Canada",0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479297280,"Stouffville, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479297099,"Kitchener, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118479296672,"Kingston, Canada",0,1,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,
118479293246,"Ashburn, United States",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479285408,N/A,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479268106,"Rock Hill, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479261998,"St. John's, Canada",0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479237105,"Dundas, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479205173,N/A,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,
118479184205,"Richmond, Canada",0,0,0,0,0,0,0,0,archaeoloigist,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
118479180710,"Summerside, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479156166,"Ottawa, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118479149995,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479122501,"Stockholm, Sweden",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479109275,N/A,0,0,0,0,0,0,0,0,museum researcher,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479093130,"Halifax, Canada",0,0,0,0,0,1,1,0,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,
118479091012,"Rishon LeTsiyyon, Israel",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ethnic demography
118479085347,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
118479081618,N/A,1,0,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
118479057186,"Montreal, Canada",0,0,0,0,0,1,1,1,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
118479051022,"Hamilton, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118479041569,"Saint John, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478996155,"Marblehead, United States",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478948574,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118478921421,N/A,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478903830,"Sidney, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478901842,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118478900378,"Waterloo, Canada",0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478885005,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478877448,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478872824,"St. Catharines, Canada",0,0,0,0,0,1,0,0,maritime historian ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478869361,"London, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478868037,"Langley, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118478866390,"Boulder, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478865697,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478858821,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478850018,"Vancouver, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478848869,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478843083,N/A,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478836486,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478829819,"Antigonish, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478829563,"Fredericton, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,anthropology/archaeology
118478820010,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478816735,"Brampton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478812304,"Elliot Lake, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478812090,"Elliot Lake, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478805869,"Smithers, Canada",1,0,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478804898,N/A,0,0,0,0,0,1,0,1,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
118478795363,"Wainfleet, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478791236,"Ottawa, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478790599,"Paradise, Canada",0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
118478781843,"Calgary, Canada",0,0,0,0,0,0,0,0,museum volunteer research,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
118478780294,"Qualicum Beach, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478769773,"Laval, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478768176,N/A,0,0,0,0,0,0,1,0,phd student,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478767342,"Ljubljana, Slovenia",0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
118478766535,"London, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478766341,N/A,1,0,0,0,0,0,0,0,individual researching family history.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478752971,"Brooklyn, United States",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,archives
118478752455,"Cambridge, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478751643,"Ajax, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118478749141,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,
118478748349,"Vancouver, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478745128,"Hamilton, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478744250,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478744044,"Dartmouth, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478743439,"Laval, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118478728462,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
118478723036,"Fredericton, Canada",0,0,0,0,0,0,0,0,cinematographer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478720858,"North York, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478710903,"Moncton, Canada",0,0,0,0,0,0,0,0,historical  researcher,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478710824,"Ottawa, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478707058,N/A,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478697095,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478696247,"Montreal, Canada",0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,
118478680086,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478679147,"Ottawa, Canada",1,0,0,0,0,0,0,0,,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,
118478678718,"Calgary, Canada",0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478674460,"Toronto, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478667255,"Lansdale, United States",1,1,0,0,1,0,0,0,author,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,seven years war
118478663872,"New York, United States",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478657323,"Ottawa, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478645270,"Brampton, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118478643726,"Ottawa, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478643072,N/A,0,0,0,0,0,0,0,0,historical consultant,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478636356,"Keene, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478628064,"Coimbatore, India",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478620346,"St Helens, United Kingdom",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478618766,"Cambridge, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
118478604111,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478584502,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,
118478562174,"Burlington, Canada",0,0,0,0,0,1,0,0,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
118478554198,N/A,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
118478537138,"Castro Valley, United States",1,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478523802,"Vancouver, Canada",0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478515409,"Toronto, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
118478515092,"Sidney, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
118478514464,"Omaha, United States",1,0,0,0,0,0,0,1,,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
118478511836,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478507624,"Prince Albert, Canada",1,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478502316,"Toronto, Canada",0,0,0,0,1,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
118478499612,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118478495970,"Lakewood, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478491749,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478488171,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478488092,"Winnipeg, Canada",0,0,1,0,1,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478479673,"Montreal, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118478478452,"Harvey Station, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wildlife
118478470607,"Montreal, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118478469307,N/A,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
118478465336,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478463987,"Compton, Canada",0,1,0,0,0,0,0,0,archivist,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,
118478463702,"Cawston, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478462155,"Torbay, Canada",1,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
118478457442,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118478450559,"Toronto, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478449893,"Airdrie, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478443133,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
118478433166,N/A,0,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478429795,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478429517,"Moncton, Canada",0,0,0,0,0,0,0,0,historian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478426144,N/A,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478413279,N/A,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478408453,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
118478405578,"Stevensville, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118478399799,"Thorold, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478397121,"Kingston, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478392654,"Vancouver, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478391378,"Montreal, Canada",1,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478385322,"Kitchener, Canada",1,0,0,0,1,0,0,0,blogger,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478384621,N/A,0,0,0,0,1,0,0,0,,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,
118478378843,"Charlottesville, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478372836,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478352385,"Ottawa, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
118478349451,"Edinburgh, United Kingdom",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478347397,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,
118478342022,"Toronto, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478335075,"Brossard, Canada",0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478332949,"Toronto, Canada",0,0,0,0,1,0,1,0,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
118478318473,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118478318171,"Montreal, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118478309791,"Calgary, Canada",0,1,0,0,0,1,0,0,,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,
118478303590,"Hillsborough, United States",0,0,0,0,1,0,0,0,"u.s. based,researcher ",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,john honeyman- spy for washington at trenton
118478302115,"Toronto, Canada",0,0,0,0,1,0,0,0,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,
118478298660,N/A,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118478291840,"Montreal, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118478264355,"Fredericton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478257174,"Braunschweig, Germany",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118478248900,N/A,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
118478248230,"Spokane, United States",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478188153,"Mission, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,
118478187790,"Vancouver, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478187746,"Colorado Springs, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,
118478173076,"Toronto, Canada",0,0,0,0,1,1,0,0,historian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478173032,"Richmond Hill, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
118478155651,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478155219,"Moncton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478153244,"Strathroy, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478152814,"Edmonton, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
118478149976,N/A,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478144263,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478140401,"Stockholm, Sweden",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478134839,"Moncton, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478118771,N/A,0,0,0,0,0,0,0,0,research consultant,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478111359,N/A,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118478100509,"Ottawa, Canada",0,0,0,0,0,0,0,0,i work at a university,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,
118478094807,"Hamilton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478081421,"Toronto, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118478081381,"Ottawa, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478053872,"Saint-Jean-sur-Richelieu, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478036312,"St. John's, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478034992,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478025960,"Vankleek Hill, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,railway history
118478025140,"Nashville, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478020410,"Banff, Canada",0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,
118478017968,"Peterborough, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478017590,"Lynnfield, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478015288,N/A,0,1,0,0,0,0,0,0,librarian,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
