id,geo,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
118478013282,"Calgary, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
118478004171,"Edmonton, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
118478002278,"Edmonton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478001215,"Niagara-on-the-Lake, Canada",0,0,0,0,0,0,0,0,museum volunteer,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
118477999369,"St. Thomas, Canada",0,0,0,0,1,0,0,0,professional land surveyor,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,
118477985846,"Kansas City, United States",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477984199,"Sackville, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477976542,"Hamilton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477975032,"Fredericton, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477970630,"Prince George, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477969306,"Toronto, Canada",0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477968497,"Delta, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
118477961173,"Mortsel, Belgium",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477956633,"Toronto, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477954509,"Winnipeg, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118477953932,"St. Marys, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118477953691,"Halifax, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477927269,"Ottawa, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118477924684,"Halifax, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118477915718,"Toronto, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118477906753,N/A,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
118477899597,"Cheticamp, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477892480,"Avon, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477885369,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,psychotherapy and theology
118477884121,"Nice, France",0,0,0,0,0,0,0,0,retired history professor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
118477869718,"London, Canada",1,0,0,0,1,0,0,0,volunteer house history researcher,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,
118477862888,"Maple, Canada",0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477858864,"Winnipeg, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,library and information studies
118477850344,"Valleyview, Canada",1,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477814549,N/A,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477796299,"Ottawa, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
118477793644,"London, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,researching canadian soldiers. 
118477771611,"Kentville, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477749325,"Indianapolis, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118477714865,"Stoney Creek, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477707045,"Melbourne, Australia",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,youth studies
118477691391,"Edmonton, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,all
118477636239,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,british home children
118477629442,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,
118477601483,"Waterloo, Canada",0,0,0,0,0,0,1,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
118477588425,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118477587312,"Toronto, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
118477550522,"Dallas, United States",1,0,0,0,0,0,0,0,historical fiction writer,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,
118477544653,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477540097,"Halifax, Canada",0,0,0,0,0,0,0,0,immigrant,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477538767,"Victoria, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118477535896,"Calgary, Canada",0,0,0,0,0,1,1,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,
118477534719,"Vernon, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477533812,N/A,1,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477533710,"Grande Cache, Canada",1,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477530736,"Toronto, Canada",1,0,0,0,1,1,0,0,historian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
118477525389,"Wasaga Beach, Canada",1,0,0,1,1,0,0,0,,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,
118477520576,"Dartmouth, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477515992,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477508274,"Barraute, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118477502622,"Dorval, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477500393,"Stittsville, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477497845,"St. Catharines, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477485587,N/A,0,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,
118477481582,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,military 
118477480957,"Oshawa, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118477473023,"Ottawa, Canada",0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
118477464644,"Toronto, Canada",0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
118477463644,"Ottawa, Canada",0,0,0,0,0,0,0,0,public historian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477460761,N/A,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477448369,"Fredericton, Canada",1,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,local history
118477445714,"Niagara Falls, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477444059,"Toronto, Canada",1,0,0,0,0,1,1,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477439625,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477432934,"Dartmouth, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118477430891,"Orillia, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477430371,"Richmond Hill, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477427502,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477420956,"Vancouver, Canada",0,0,0,0,0,0,0,0,independent scholar,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,
118477418756,"Los Angeles, United States",1,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,
118477416367,"Denver, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477416027,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477415867,"Halifax, Canada",0,0,0,0,0,0,0,0,amateur historian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477409842,"Toronto, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
118477407622,"Halifax, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477393928,"Guelph, Canada",0,1,0,0,0,0,0,0,"librarian, heritage advocate and speaker",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477388551,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477385805,"Freedom, United States",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477376879,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477376169,"Scarborough, Canada",0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477376123,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477372426,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,folklore
118477367367,"Toronto, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477362153,"Sackville, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477362113,"Conception Bay South, Canada",0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118477343073,"Dieppe, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477342943,"Mestre, Italy",0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477340669,"Elliot Lake, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477332532,"Toronto, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477328399,"Toronto, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477327548,"St. John's, Canada",0,1,0,0,0,0,0,0,library assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477321897,"Nanaimo, Canada",0,0,0,0,1,0,0,0,,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,
118477321426,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118477302799,"Toronto, Canada",0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477298240,N/A,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,
118477295081,N/A,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477290653,"Kitchener, Canada",0,0,0,0,0,0,1,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,
118477290351,N/A,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477285832,"Edmonton, Canada",0,0,0,0,0,0,0,0,professional historian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477248210,"Windsor, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,old photos being preserved and shared
118477244381,"Ottawa, Canada",0,1,1,0,0,0,0,0,government reference librarian,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
118477238033,N/A,0,0,0,0,0,0,0,0,retired professor of history,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
118477219184,"Penticton, Canada",0,0,0,0,0,0,0,0,historical society researcher,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477219180,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477218737,"Chelsea, United Kingdom",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477195084,"Toronto, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477190063,N/A,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477175892,"St. John's, Canada",0,0,0,0,0,0,0,0,independent researcher and writer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,visual art
118477150378,"Toronto, Canada",0,0,0,0,0,0,0,0,researcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118477148334,"Toronto, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
118477097518,"Guelph, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118477057872,"Scarborough, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118477040645,"Surrey, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118477032483,"Puigcerdà, Spain",0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118477030785,"Berlin, Germany",0,0,0,0,0,0,0,0,baor researcher  (veteran),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,post ww2 occupation and  ww2 cdn dispersion in uk
118476947236,"Vancouver, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118476932620,"Brisbane, Australia",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118476925210,"Langley, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476921999,"Grimsby, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476914597,"Burnaby, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476900066,N/A,0,0,0,0,1,1,0,0,writer,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,métis historu
118476893296,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476889634,"Calgary, Canada",0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476886054,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118476883285,"Etobicoke, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476881189,"Chicago, United States",0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476878653,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476870980,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476869975,"Regina, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
118476863874,"Calgary, Canada",0,0,0,0,0,0,1,0,youtuber,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,
118476855734,"Campbell River, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
118476854540,"Hamilton, Canada",1,0,1,0,1,0,0,0,,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,
118476849197,"Calgary, Canada",0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118476839315,"Toronto, Canada",1,0,0,0,1,0,0,0,local historian,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,"local histories - churches, schools, current events c 1800s-1900s, cheese factories, local roads, obits/weddings/births, garden parties, agriculture - you name it."
118476837331,"Peterborough, Canada",0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476831781,"Toronto, Canada",0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476831625,"Oshawa, Canada",0,0,0,0,0,0,0,0,railway historian,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
118476829106,N/A,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,
118476826649,"Toronto, Canada",1,0,0,0,1,0,1,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476823786,"Kelowna, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476818443,"Montreal, Canada",0,0,0,0,0,1,0,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,
118476805198,"Redlands, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118476801311,"Austin, United States",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476800721,"Athol, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118476793261,"Guelph, Canada",1,0,0,0,1,0,0,0,ngo,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,
118476793088,"Vancouver, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476786124,"Denver, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476786069,"Kitchener, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476785441,N/A,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
118476777490,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476771865,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476769987,"Ottawa, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
118476768169,"Kamloops, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
118476767949,N/A,0,0,0,0,1,0,0,0,vintage london ontario facebook page researcher,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,local history of london ontario
118476759174,"Toronto, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476758798,"Calgary, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476735110,"Truro, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118476730863,"Sydney, Australia",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476727747,"Cawston, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476724832,"Vancouver, Canada",0,1,0,0,0,0,0,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
118476716395,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118476707603,"Ottawa, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
118476686647,"Richmond Hill, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118476684116,"Lynnfield, United States",1,0,0,0,0,0,0,0,writer,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
118476678067,N/A,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476676166,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,science (astronomy)
118476667703,"Ottawa, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118476665230,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118476655961,"Calgary, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118476648897,"Halifax, Canada",1,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476648649,"Bath, United Kingdom",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118476638245,N/A,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476633471,"Los Angeles, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118476632394,"Toronto, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,architecture
118476631381,"Montreal, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476629658,"Parksville, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
118476628719,"Portland, United States",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476625775,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476620856,"Moser River, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,industrial history
118476610917,"Brossard, Canada",0,1,0,0,0,0,0,0,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,
118476592913,"Montreal, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476589424,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
118476563921,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,
118476545210,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118476543117,"Winnipeg, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business administration 
118476541116,"Toronto, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,book history
118476535324,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,anthropology
118476531483,"Banff, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476517452,"Verdun, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118476510745,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,
118476499931,"Toronto, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118476489509,"St. Catharines, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476465582,"Toronto, Canada",0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118476458430,"Toronto, Canada",0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,history
118476456439,"Milan, Italy",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118476453543,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118476452006,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,engineering
118475731330,"Kingston, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
118475730719,"Saskatoon, Canada",0,0,0,0,0,1,0,0,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
